dc:identifier,rdfs:label.fr,schema:streetAddress,schema:addressLocality,schema:postalCode,schema:email,schema:telephone,foaf:homepage_x,schema:legalName,foaf:homepage_y,type_stream
14588,CAMPING LE MOULIN DE MAMETZ,35 Rue du Moulin,Mametz,62120,moulindemametz@wanadoo.fr,+33 3 21 39 78 75,http://moulindemametz.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
57278,AUBERGE DE JEUNESSE BOULOGNE-SUR-MER,56 Place Rouget de Lisle,Boulogne-sur-Mer,62200,boulogne-sur-mer@hifrance.org,+33 3 21 99 15 30,https://www.hifrance.org/auberges-de-jeunesse/boulogne-sur-mer-annette-allan-lantz/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Hebergement
14037,Auberge des Chevaliers,14 rue de Verchin,Canlers,62310,aubergedeschevalier@gmail.com,+33 3 21 03 51 13,http://www.aubergedeschevaliers.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15130,Camping Pomme de Pin,"396, Boulevard de France",Cucq,62780,info@pommedepin.fr,+33 6 75 07 12 12,http://www.pommedepin.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15388,Domaine du Blanc Pignon,1056 Route de Montreuil,La Calotterie,62170,contact@domainedublancpignon.com,+33 3 21 81 60 26,http://domainedublancpignon.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
57061,HOTEL BRIT HOTEL,2 Rue des soupirants,Calais,62100,calais@brithotel.fr,+33 3 21 46 14 00,http://www.brithotel.fr/hauts-de-france/calais,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
68271,Chambres d'hôtes Mr et Mme Blondiaux,20 Rue de la Croix Barbet,Richebourg,62136,blondiaux_prins@hotmail.com,+33 6 82 03 69 10,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
73481,LE CLOS DE TOURNES,1810 route de tournes,Echinghen,62360,reservation@leclosdetournes.com,+33 6 07 09 21 14,http://leclosdetournes.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
91522,Gîte à la Ferme Le Vivier,"42, rue du Vivier",Lottinghen,62240,vincent.darque@wanadoo.fr,+33 3 21 87 51 98,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
68184,A l'Etang Louis,1 Rue Carré,Caucourt,62150,elva.colin@hotmail.fr,+33 6 48 73 49 58,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15149,Le Chemin de la Mer - Appartement,264 Boulevard de France,Cucq,62780,lechemindelamer.48@gmail.com,+33 6 11 20 93 18,http://lechemindelamer.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
73743,SERGE SAVEANT,11 Quai de la Violette,Le Portel,62480,,+33 6 13 72 27 99,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
12750,Camping - La route fleurie,98 rue principale,Saint-Georges,62770,contact@campingdelaroutefleurie.com,+33 6 58 86 64 87,http://www.campingdelaroutefleurie.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
13911,Les Magnolias,4 rue du Lutin,Marquise,62250,007.bond@orange.fr,+33 3 21 87 01 48,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
60243,LA HAIE D'AUPÉBINE,"7, rue dHonninghem",Febvin-Palfart,62960,natbeyeart@live.fr,+33 3 21 95 21 05,http://www.lahaiedaupebine.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
97761,Dhesse Arnaud,1073 bd Labrasse,Cucq,62780,arnaud.dhesse@orange.fr,+33 6 58 91 80 33,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
13970,Le Canot,24 rue au Sable,Wissant,62179,lecanot@wanadoo.fr,+33 3 21 35 12 88,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
78547,Dobrogoszcz Armelle,"2 bis rue du Corps de garde
Bâtiment  C - Appartement 33",Berck,62600,,+33 6 19 14 55 12,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
79207,LE PLEIN AIR,77 rue Edmond Madaré,Saint-Étienne-au-Mont,62360,infos@lepleinair.com,+33 6 85 31 24 66,http://www.lepleinair.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
12626,Chambres d'hôtes - La ferme du bonheur,7 rue principale,Incourt,62770,mhdubois@wanadoo.fr,+33 6 77 82 77 95,http://mariehelene.dubois.free.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89632,COTTAGE GRANDSIRE 1,"15 rue GrandSire ,1er Etage",Boulogne-sur-Mer,62200,francoisdoyer@hotmail.fr,+33 6 75 57 18 14,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
88762,Mme DUCROCQ,"SCI JADE
Résidence le Center - 11 Bld de Sainte Cécile",Camiers,62176,ducrocq.elodie@live.fr,,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
78736,Les gîtes de l'école buissonnière - Le toit terrasse,4 square Noguères,Lens,62300,gites.ecolebuissonniere@gmail.com,+33 6 75 71 77 23,http://www.gite-lens.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89707,La cabane Guest Camp,28 rue du Bas,Airon-Notre-Dame,62180,lacabaneguestcamp@gmail.com,,https://lacabaneguestcamp.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
83728,Au Clair de la Dune,1163 bld d'Angleterre,Cucq,62780,laridon.jacques@orange.fr,+33 6 25 80 44 86,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
94213,Gîte du Hêtre - Le Domaine des Bîches,9 Impasse Courquin,Longueville,62142,domainedesbiches@gmail.com,+33 6 71 71 95 78,http://www.domainedesbiches.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
14690,LES JARDINS D'ILONA LES BAMBOUS,40 Rue Jules Ferry,Arques,62510,contact@jardins-ilona.com,+33 3 21 98 36 77,http://www.jardins-ilona.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
69017,GITE,2 rue de Bullecourt,Fontaine-lès-Croisilles,62128,richard.villette@orange.fr,+33 3 21 48 17 72,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
68444,"GÎTE ""DESIRE""",2 rue Florent-Evrard,Achicourt,62217,standingappart@gmail.com,+33 6 21 47 09 83,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
83766,Château d'Embry,6 rue de Rimboval,Embry,62990,post@johanoskam.nl,+33 31503126523,http://www.chateaudembry.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
73634,AU COIN DU SPA,74 Rue des Pipots,Boulogne-sur-Mer,62200,aucoinduspa@gmail.com,+33 6 95 12 28 70,http://www.aucoinduspa.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
64192,DOMAINE DE LA PLACE VERTE,"88 Chemin de Ceinture
Domaine de la Place Verte",Saint-Venant,62350,info@laplaceverte.fr,+33 3 21 26 62 94,http://www.laplaceverte.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
14475,La Fermette,6 route de Desvres,Lottinghen,62240,e.roche5@yahoo.fr,+33 6 24 17 69 61,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
68473,STAY IN ARRAS,44 rue des 3 visages,Arras,62000,stayinarras@gmail.com,+33 7 64 07 71 83,http://www.stayinarras.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
90218,LA REGATE WIMEREUX,26 rue Saint Armand,Wimereux,62930,laregatewimereux@gmail.com,+33 6 48 86 39 74,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
71830,OPARADI  spacieux et reposant,117 rue Cour Guise,Belle-et-Houllefort,62142,contact@oparadi.fr,+33 6 10 59 04 64,http://www.oparadi.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
100270,Castel Dune,344 avenue de la paix,Le Touquet-Paris-Plage,62520,casteldune.letouquet@gmail.com,+33 6 45 58 33 05,https://www.casteldune.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
36978,LE CHALET SUR LA DUNE,168 Chemin des Huttes,Oye-Plage,62215,info@lechaletsurladune.com,,http://lechaletsurladune.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
94820,L'Envie des Mets,"15 Route de Montreuil
62180 Rang du Fliers",Berck,62600,lenviedesmets62@gmail.com,+33 3 21 84 50 48,http://www.lenviedesmets62.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15418,Ferme du Colombier,171 rue Saint Riquier,Sorrus,62170,ferme-du-colombier@orange.fr,+33 3 21 06 07 27,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15142,Le Manoir du Tertre,"50, Chaussée de l'Avant-Pays",Saint-Josse,62170,lemanoirdutertre@gmail.com,+33 3 21 94 05 97,https://le-manoir-du-tertre.business.site/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
61002,Sagaert  Michèle,23 Avenue Francis Tattegrain,Berck,62600,michele.sagaert@sfr.fr,,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
94427,Le Chalet Crocus,"140 route de Merlimont, PRL les Oisillons",Rang-du-Fliers,62180,le.crocus@gmx.com,+33 6 24 33 56 82,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
80581,APPARTEMENT A DEUX PAS DE LA MER (APPARTEMENT N°1),87 rue de la Marine,Équihen-Plage,62224,magniermarielaure@gmail.com,+33 6 75 84 32 03,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
78669,Catto Gisèle,Apt 313 Résidence la Pinède bd Labrasse,Cucq,62780,,+33 6 34 56 43 59,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
80787,Devillers Olivier - logement 3,"6 place de l'Eglise
n°3",Berck,62600,devillers.o@free.fr,+33 6 32 32 82 33,http://berck-location.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
80717,LA MERIDIENNE,80 Avenue circulaire,Neufchâtel-Hardelot,62152,mch.debieuvre@orange.fr,+33 6 75 07 71 87,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
66087,GRAND PLACE HOTEL,23 Grand'Place,Arras,62000,arars@gphotel.fr,+33 3 91 19 19 79,http://grandplacehotel.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
80535,LES BRISANTS,"Dunes du Golf Appartement B11, Rue St Exupéry, 1er étage",Wimereux,62930,cc.rattier@orange.fr,+33 6 11 60 43 67,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
64323,GITE RURAL,21 Chaussée Brunehaut,Rely,62120,joelbull@orange.fr,+33 3 21 11 93 58,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15151,Madame Anselin,Résidence Sunny Beach Boulevard de la Mer,Cucq,62780,karine.dartus@wanadoo.fr,+33 3 21 48 62 75,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
60158,LA FERME AUX HIRONDELLES,"5, Rue de Warnes",Roquetoire,62120,sciruedewarnes@laposte.net,+33 3 21 95 93 40,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
13952,Gîtes du Mont de Couple,72/78 rue de l'Eglise,Hervelinghen,62179,contact@gite-2caps.com,+33 6 52 59 27 70,http://www.gite-2caps.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
94863,Villa L'Escale,73 rue Saint-Jean,Audresselles,62164,mart1amandine@gmail.com,+33 6 50 28 01 55,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15475,La Grange aux Belles,11 Rue du Centre,Campigneulles-les-Petites,62170,lacroixbea62@gmail.com,+33 6 24 88 84 74,https://www.gites-de-france-pas-de-calais.fr/location-vacances-gite-2-epis-pas-de-calais-canche-authie-campigneulles-les-petites-la-grange-aux-belles-thierry-et-beatrice-journe-lacroix-62G6361.html,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
57110,HOTEL IBIS CAR FERRY,2 rue Greuze,Calais,62100,h0715-gm@accor-hotels.com,+33 3 21 96 69 69,http://www.accorhotels.com/fr/hotel-0715-ibis-calais/index.shtml,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89680,LE SEXTANT,3 rue Georges Romain,Wimereux,62930,lesextant.wimereux@gmail.com,+33 6 63 14 03 51,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
94368,L'Étude,127 rue du Breuil,Samer,62830,beat@live.fr,+33 3 21 83 17 85,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
88764,M. MAGNIEZ,309 Rue de Cambrai,Camiers,62176,fmag32@gmail.com,+33 6 71 31 56 28,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
88829,Aire de camping-cars d'Ablain-St-Nazaire,7 Rue Ponthiers,Ablain-Saint-Nazaire,62153,,+33 3 21 45 28 30,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
13845,M. et Mme Ely,"6 route de Samer
hameau de menty",Verlincthun,62830,bruno.ely0191@orange.fr,+33 3 21 92 25 87,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
68187,LES CLÉS DES PLACES,7 rue du puits-Saint-Josse,Arras,62000,lesclesdesplaces@orange.fr,+33 6 14 17 23 13,http://www.lesclesdesplaces.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
55746,Mme Ségard,316 avenue des Sapins,Merlimont,62155,maria-paule.34@hotmail.fr,+33 6 74 53 38 16,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89074,Au colombier des Arteaux,310 rue Léonce Clipet,Licques,62850,bernetcaroline@yahoo.fr,+33 3 21 35 00 50,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
57087,CAMPING DE L'EPINETTE,7 rue du calvaire,Sauchy-Lestrée,62860,lepinette62@wanadoo.fr,+33 3 21 59 50 13,http://www.lepinette62.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
13862,Ferme de l'Horloge,1615 route d'Ausques,Tardinghen,62179,dominique.hamy283@orange.fr,+33 3 21 83 30 34,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
90481,Gîte de la Forêt,5 rue de la Lance,Fressin,62140,catherinearmani@sfr.fr,+33 6 75 14 89 28,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
12572,Pod - Les trois tilleuls,28 Rue De Frévent,Fillièvres,62770,contact@camping3tilleuls.com,+33 3 21 47 94 15,http://camping3tilleuls.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
36974,AU CHAMP DU LIÈVRE,51 Route de Zutkerque,Nortkerque,62370,annick.jeanmarie@yahoo.fr,+33 3 21 85 70 24,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89631,COTTAGE GRANDSIRE 2,15 rue GrandSire,Boulogne-sur-Mer,62200,francoisdoyer@hotmail.fr,+33 6 75 57 18 14,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
78150,Le Cosy,9 avenue Van Pelt - Appt 13,Lens,62300,claire.and@hotmail.fr,+33 6 20 65 57 09,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
77023,EVANCY LA MARINA,Boulevard du Quai Chanzy,Boulogne-sur-Mer,62200,info@evancy.fr,+33 3 20 15 36 00,https://www.evancy.fr/destinations/boulogne-sur-mer,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89020,La Saladelle,216 rue Royon des places,Groffliers,62600,,+33 3 21 89 67 74,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
67920,Villa Casabianca,24 rue Jacques et Pierre de Wissant,Wissant,62179,lhlalieu3@gmail.com,+33 6 60 75 20 79,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
57035,CAMPING MUNICIPAL DE PLOUVAIN,Chemin des Etangs,Plouvain,62118,mairie@plouvain.fr,+33 3 21 50 16 83,http://www.plouvain.fr/camping-decouvrir.html,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15260,Aux Retrouvailles,12 Place du Village,Bécourt,62240,contact@auxretrouvailles.fr,+33 3 21 41 99 87,http://www.auxretrouvailles.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
60747,LA LONGERE,23 Rue du Moulin,Sempy,62170,les-trois-longeres@hotmail.fr,,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
60908,A la bulle,"80 Route de Wailly, Le Bahot",Verton,62180,alabulle@yahoo.fr,+33 3 21 84 18 89,http://www.alabulle.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
92330,Aire de Camping-Cars Le Val de Canche,1 rue d'Enocq,La Calotterie,62170,,+33 9 86 45 13 60,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
14789,LA LILLETTE,"22 A,  rue de Lillette",Reclinghem,62560,,+33 3 21 39 53 69,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
66038,Klein Stéphanie,"8, rue des Carrières",Étaples,62630,titlouis.etaples@gmail.com,+33 6 16 76 65 68,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
55066,Pisters Laurence et François,"38, rue de Camiers",Étaples,62630,francois.pisters@wanadoo.fr,+33 6 83 22 07 38,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
64332,Un Air de Vacances,"189, Rue de Saint Quentin",Cucq,62780,blderache@orange.fr,+33 6 80 02 11 48,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
79394,Gîtes d'Angres - N°3,11 rue Marcel Leroux,Angres,62143,lesgitesdangres@gmail.com,+33 3 21 45 17 70,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
80792,Devillers Olivier - logement 8,"6 Place de l'Eglise
N°8",Berck,62600,devillers.o@free.fr,+33 6 32 32 82 33,http://berck-location.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
60223,GÎTE DU VALTENCHEUX,"20, rue de Valtencheux",Renty,62560,,+33 3 21 12 31 75,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
60941,Delattre Jean et Marie - logement 3,"56 rue de la Mer
Apt 3 - 2ème étage",Berck,62600,,+33 6 15 43 41 00,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89017,Chez Poussin,22 bis rue des petites neuvilles,Verton,62180,,+33 3 91 89 09 67,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
76832,Yvonnet Edith - logement 7,37 rue des Oyats,Berck,62600,pat.yvonnet@wanadoo.fr,+33 6 48 15 62 47,http://www.hidalgos-berck.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
36970,LES MADELINETTES,278 Rue de Madelinettes,Audruicq,62370,luc.dubarre@free.fr,+33 3 21 82 17 94,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
68165,AU CARRE SAINT ELOI,3 Place de Wetz d'Amain,Arras,62000,contact@aucarresainteloi.fr,+33 3 21 51 00 98,http://www.aucarresainteloi.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
68471,RESIDENCE LES BRIGITTINES,61 rue Baudimont,Arras,62000,fanny.hernandes@gmail.com,+33 3 21 22 64 30,http://facebook.com/gitelesbrigittines,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
82672,Gîte - les Amis de l'Authie Marilou,1 rue du Cantuaire,Maintenay,62870,nicole.daussy@gmail.com,+33 6 09 64 86 73,http://www.lesamisdelauthie.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
68484,GÎTE À BAILLEUL SIRE-BERTHOULT,20 rue de Fampoux,Bailleul-Sir-Berthoult,62580,sebastienbergeret62@yahoo.fr,+33 6 13 49 04 74,http://www.lavieillevigne62.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
60958,Dupuis Marie-Françoise,"51 rue Simon Dubois
Résidence Endeling",Berck,62600,,+33 3 22 32 67 48,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
83959,Cottage du Bras d'Or,701 Chemin Blanc,Écuires,62170,marie@lebrasdor-montreuil-sur-mer.fr,+33 6 51 39 52 67,https://www.lebrasdor-montreuil-sur-mer.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
68480,GÎTE A ARRAS,"31 rue Albert 1er de Belgique
1er étage",Arras,62000,arras.coeur@gmail.com,+33 6 14 84 53 20,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
74551,CAMPING MUNICIPAL L'OLYMPIC ***,49 rue de la Libération,Wimereux,62930,camping.municipal@mairie-wimereux.fr,+33 3 21 32 45 63,https://www.camping-wimereux.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
66289,Le Chalet de Courset,6 RUE DE NELLES,Courset,62240,delphine.hubo@yahoo.fr,+33 6 72 52 01 20,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
80423,Gîte - La Grange,16 rue zalem,Le Ponchel,62390,,+33 3 21 04 48 88,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
76729,VOGUE AU LARGE,"156 rue Carnot, Bâtiment A, Appartement 15",Wimereux,62930,nanou.goffin@gmail.com,+32 475 63 94 53,https://www.booking.com/hotel/fr/vogue-au-large-wimereux.fr.html?auth_success=1,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
60171,LE MOULINET,Hameau de Wandonne,Audincthun,62560,,+33 3 21 10 34 60,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
94425,Madame Boutour Stéphanie,41 Rue de Nempont,Conchil-le-Temple,62180,steph_boutour@yahoo.fr,+33 6 72 80 39 97,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
76759,LES PARIDES,2 Boulevard Jean-Jaurès,Boulogne-sur-Mer,62200,amgueranger@gmail.com,+33 6 65 60 87 10,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89709,THE LIGHTHOUSE,4 rue de Tivoli,Boulogne-sur-Mer,62200,nicolas.meunier@btinternet.com,+44 7712 395246,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
45248,Gîte de la rivière,10 Chemin du Vivier,Wissant,62179,carcassonne62@orange.fr,+33 6 21 74 26 91,http://www.rivierewissant.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
81429,Hippotel,75 Avenue de la Dune aux Loups,Le Touquet-Paris-Plage,62520,reception@hippotel.fr,+33 3 21 05 07 11,http://www.hippotel.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
